order_id,shop_id,user_id,order_amount,total_items,payment_method,created_at
4054,8,938,396,3,credit_card,2017-03-11 12:42:31
1269,59,771,356,2,debit,2017-03-11 12:45:35
2211,52,996,584,4,cash,2017-03-11 12:51:37
2613,2,900,188,2,debit,2017-03-11 13:14:39
1538,43,750,543,3,credit_card,2017-03-11 13:20:57
4829,18,903,312,2,debit,2017-03-11 13:41:58
2410,53,706,112,1,debit,2017-03-11 13:44:38
2339,58,751,276,2,credit_card,2017-03-11 14:05:34
808,21,856,426,3,credit_card,2017-03-11 14:06:36
3250,81,941,354,2,debit,2017-03-11 14:09:22
3986,61,934,316,2,credit_card,2017-03-11 14:29:49
81,52,979,584,4,credit_card,2017-03-11 14:30:09
3920,29,932,326,2,credit_card,2017-03-11 14:47:22
2687,91,883,160,1,cash,2017-03-11 15:07:44
1771,79,711,181,1,credit_card,2017-03-11 15:07:50
3055,13,862,320,2,cash,2017-03-11 15:08:29
2251,2,875,94,1,cash,2017-03-11 15:10:59
4813,37,741,426,3,cash,2017-03-11 15:21:08
417,71,991,492,3,debit,2017-03-11 15:27:52
476,55,738,171,1,debit,2017-03-11 15:41:05
927,70,975,173,1,credit_card,2017-03-11 15:45:31
3268,31,978,258,2,debit,2017-03-11 15:45:56
3975,63,966,272,2,debit,2017-03-11 16:02:44
3236,23,987,312,2,credit_card,2017-03-11 16:05:48
3586,25,770,260,2,debit,2017-03-11 16:08:51
1626,9,731,354,3,cash,2017-03-11 16:34:00
964,45,784,142,1,cash,2017-03-11 16:34:05
3296,98,752,133,1,cash,2017-03-11 16:35:24
942,88,763,352,2,cash,2017-03-11 16:37:04
644,68,834,272,2,debit,2017-03-11 17:00:15
4335,76,845,310,2,credit_card,2017-03-11 17:02:15
1926,96,900,459,3,cash,2017-03-11 17:06:35
4339,4,873,256,2,credit_card,2017-03-11 17:07:21
2049,97,734,324,2,cash,2017-03-11 17:13:24
2272,31,934,129,1,debit,2017-03-11 17:17:21
358,33,790,519,3,credit_card,2017-03-11 17:23:36
3580,88,987,176,1,credit_card,2017-03-11 17:28:09
2809,58,996,138,1,cash,2017-03-11 17:31:53
1193,89,838,196,1,credit_card,2017-03-11 18:04:06
1736,82,934,354,2,debit,2017-03-11 18:09:55
90,28,705,164,1,cash,2017-03-11 18:13:28
83,48,857,234,2,cash,2017-03-11 18:14:37
309,42,770,352,1,credit_card,2017-03-11 18:14:39
462,65,983,154,1,credit_card,2017-03-11 18:27:56
1660,92,738,180,2,cash,2017-03-11 18:38:53
4448,49,930,516,4,credit_card,2017-03-11 18:48:58
4059,35,816,328,2,debit,2017-03-11 18:51:47
2499,75,748,256,2,credit_card,2017-03-11 18:58:23
3046,10,727,296,2,debit,2017-03-11 18:59:14
2546,97,919,486,3,debit,2017-03-11 19:17:53
909,72,727,160,1,credit_card,2017-03-11 19:37:17
168,56,913,468,4,credit_card,2017-03-11 19:37:56
2089,53,791,448,4,cash,2017-03-11 19:41:48
2032,17,721,352,2,debit,2017-03-11 19:48:51
3471,1,893,316,2,credit_card,2017-03-11 19:55:28
3983,96,922,459,3,debit,2017-03-11 19:58:25
2634,50,986,386,2,credit_card,2017-03-11 20:07:27
285,64,711,399,3,debit,2017-03-11 20:07:53
3839,17,748,176,1,cash,2017-03-11 20:16:53
4114,96,974,306,2,cash,2017-03-11 20:18:35
3781,78,889,25725,1,cash,2017-03-11 21:14:50
2619,81,749,354,2,debit,2017-03-11 21:22:57
578,96,902,306,2,debit,2017-03-11 21:45:49
1196,56,800,234,2,debit,2017-03-11 21:47:06
1427,53,942,336,3,credit_card,2017-03-11 22:00:59
4794,59,715,534,3,cash,2017-03-11 22:06:51
515,94,858,670,5,cash,2017-03-11 22:07:58
732,43,839,181,1,cash,2017-03-11 22:11:43
3771,22,969,292,2,credit_card,2017-03-11 22:15:04
412,15,927,153,1,credit_card,2017-03-11 22:15:52
3011,53,785,112,1,cash,2017-03-11 22:42:39
3757,64,989,133,1,cash,2017-03-11 22:48:56
888,8,880,132,1,credit_card,2017-03-11 22:58:48
3736,71,711,328,2,credit_card,2017-03-11 22:59:36
1888,53,973,336,3,debit,2017-03-11 23:01:45
4245,59,745,534,3,cash,2017-03-11 23:13:45
3364,92,730,90,1,credit_card,2017-03-11 23:20:31
4131,67,738,262,2,debit,2017-03-11 23:21:20
2353,11,971,552,3,credit_card,2017-03-11 23:52:58
603,65,862,308,2,cash,2017-03-11 23:58:27
2394,95,980,672,4,debit,2017-03-12 0:00:56
195,63,946,408,3,cash,2017-03-12 0:07:20
667,47,864,435,3,debit,2017-03-12 0:12:03
2768,30,751,306,2,debit,2017-03-12 0:24:58
2756,43,943,181,1,credit_card,2017-03-12 0:35:04
1527,53,770,224,2,credit_card,2017-03-12 0:37:39
840,36,859,520,4,cash,2017-03-12 1:00:38
2433,24,958,420,3,debit,2017-03-12 1:15:58
3904,42,975,352,1,debit,2017-03-12 1:28:31
3191,53,975,224,2,credit_card,2017-03-12 1:46:43
2764,94,733,134,1,credit_card,2017-03-12 1:51:15
1423,30,965,306,2,debit,2017-03-12 1:53:17
4401,91,760,320,2,credit_card,2017-03-12 2:11:07
3816,72,896,160,1,cash,2017-03-12 2:15:27
1489,73,898,330,2,credit_card,2017-03-12 2:20:11
2761,61,947,474,3,cash,2017-03-12 2:20:28
3698,42,839,352,1,debit,2017-03-12 2:45:09
4379,34,797,122,1,credit_card,2017-03-12 2:59:51
24,75,964,256,2,credit_card,2017-03-12 3:07:42
839,93,868,228,2,credit_card,2017-03-12 3:22:13
4619,57,906,294,2,credit_card,2017-03-12 3:28:29
3101,77,938,312,2,cash,2017-03-12 3:40:35
402,79,771,543,3,debit,2017-03-12 3:45:43
847,100,745,111,1,credit_card,2017-03-12 3:46:08
2533,57,977,294,2,debit,2017-03-12 3:56:12
2154,42,607,704000,2000,credit_card,2017-03-12 4:00:00
4540,64,721,266,2,cash,2017-03-12 4:02:49
2790,83,958,387,3,cash,2017-03-12 4:20:03
4670,15,776,306,2,credit_card,2017-03-12 4:22:35
3944,56,843,117,1,debit,2017-03-12 4:22:41
2382,58,907,552,4,credit_card,2017-03-12 4:31:39
1949,87,801,745,5,credit_card,2017-03-12 4:35:06
4097,13,784,160,1,debit,2017-03-12 4:46:18
747,79,961,362,2,credit_card,2017-03-12 4:50:00
2841,39,987,268,2,cash,2017-03-12 4:51:22
3699,23,872,312,2,cash,2017-03-12 4:55:30
2863,67,826,524,4,debit,2017-03-12 5:01:06
3343,7,890,448,4,credit_card,2017-03-12 5:36:32
1892,52,937,438,3,credit_card,2017-03-12 5:50:06
161,78,990,25725,1,credit_card,2017-03-12 5:56:57
3158,2,789,188,2,cash,2017-03-12 6:24:10
4427,70,852,346,2,cash,2017-03-12 6:30:14
3240,71,962,164,1,debit,2017-03-12 6:33:23
4293,35,735,164,1,debit,2017-03-12 6:33:43
424,46,748,332,2,debit,2017-03-12 6:36:19
416,40,879,161,1,cash,2017-03-12 6:38:36
3971,57,961,441,3,debit,2017-03-12 6:44:52
943,93,915,456,4,cash,2017-03-12 7:00:39
2326,69,792,262,2,debit,2017-03-12 7:03:31
4656,31,887,258,2,debit,2017-03-12 7:03:39
1303,30,948,459,3,debit,2017-03-12 7:04:35
322,10,877,296,2,credit_card,2017-03-12 7:12:13
1901,28,772,328,2,debit,2017-03-12 7:13:44
1792,17,841,352,2,debit,2017-03-12 7:26:10
2987,19,913,326,2,debit,2017-03-12 7:27:31
3197,98,885,266,2,debit,2017-03-12 7:59:17
3060,12,844,603,3,credit_card,2017-03-12 7:59:38
291,33,858,346,2,credit_card,2017-03-12 8:03:00
1891,92,824,180,2,debit,2017-03-12 8:14:36
659,70,904,173,1,debit,2017-03-12 8:17:28
4914,37,780,710,5,credit_card,2017-03-12 8:21:22
4750,36,884,650,5,cash,2017-03-12 8:26:14
885,93,710,114,1,credit_card,2017-03-12 9:14:28
3256,44,898,144,1,credit_card,2017-03-12 9:18:49
2303,84,855,306,2,debit,2017-03-12 9:22:39
2611,98,761,399,3,credit_card,2017-03-12 9:33:01
3993,7,970,112,1,credit_card,2017-03-12 9:44:05
1823,29,843,652,4,credit_card,2017-03-12 10:09:01
1506,28,872,328,2,credit_card,2017-03-12 10:18:48
4177,70,989,173,1,debit,2017-03-12 10:27:03
1305,51,931,187,1,debit,2017-03-12 10:37:12
1813,14,873,232,2,cash,2017-03-12 10:48:43
4536,92,860,180,2,cash,2017-03-12 11:01:23
4638,26,771,352,2,debit,2017-03-12 11:07:33
697,71,815,164,1,credit_card,2017-03-12 11:13:45
4153,22,736,146,1,credit_card,2017-03-12 11:16:54
4439,41,993,354,3,credit_card,2017-03-12 11:18:51
1270,67,992,524,4,credit_card,2017-03-12 11:43:24
4758,46,984,166,1,cash,2017-03-12 11:55:51
3168,78,927,51450,2,cash,2017-03-12 12:23:08
1130,17,733,528,3,credit_card,2017-03-12 12:25:51
3358,11,722,184,1,cash,2017-03-12 12:45:53
1503,35,778,656,4,cash,2017-03-12 12:52:33
980,42,744,352,1,debit,2017-03-12 13:09:04
3683,96,915,459,3,credit_card,2017-03-12 13:32:15
4136,28,870,328,2,cash,2017-03-12 13:40:19
3000,59,748,712,4,debit,2017-03-12 13:42:11
2124,47,842,145,1,debit,2017-03-12 13:43:14
2926,86,898,260,2,credit_card,2017-03-12 13:46:32
2207,45,992,142,1,credit_card,2017-03-12 13:56:44
2608,69,984,262,2,cash,2017-03-12 14:06:26
4904,90,874,356,2,debit,2017-03-12 14:20:16
691,45,881,142,1,credit_card,2017-03-12 14:44:58
332,40,776,322,2,cash,2017-03-12 15:02:27
2518,60,960,531,3,debit,2017-03-12 15:15:56
3661,54,988,133,1,debit,2017-03-12 15:25:17
1990,39,892,134,1,cash,2017-03-12 15:31:40
1011,83,817,129,1,credit_card,2017-03-12 15:35:16
4514,81,861,708,4,debit,2017-03-12 15:43:03
3917,80,962,145,1,debit,2017-03-12 15:44:07
4010,89,831,196,1,cash,2017-03-12 15:57:15
2175,49,851,129,1,debit,2017-03-12 15:58:59
4289,94,968,134,1,debit,2017-03-12 16:16:27
4340,19,735,163,1,credit_card,2017-03-12 16:30:56
4808,81,866,354,2,cash,2017-03-12 16:50:43
4374,31,805,258,2,cash,2017-03-12 17:00:59
1029,87,711,149,1,debit,2017-03-12 17:13:09
390,23,929,468,3,credit_card,2017-03-12 17:23:50
1550,13,889,160,1,credit_card,2017-03-12 17:24:35
2854,43,913,362,2,credit_card,2017-03-12 17:45:34
989,88,785,528,3,cash,2017-03-12 17:45:50
2643,89,712,392,2,debit,2017-03-12 17:46:41
1804,43,840,181,1,cash,2017-03-12 17:53:21
12,40,983,322,2,debit,2017-03-12 17:58:30
2575,4,965,384,3,debit,2017-03-12 18:10:28
432,98,841,266,2,credit_card,2017-03-12 18:26:39
1175,70,720,346,2,credit_card,2017-03-12 18:27:27
4408,12,799,201,1,debit,2017-03-12 18:37:52
2946,8,950,132,1,cash,2017-03-12 18:48:26
2315,44,760,144,1,debit,2017-03-12 19:03:35
299,53,928,112,1,credit_card,2017-03-12 19:19:39
4774,7,864,112,1,cash,2017-03-12 19:29:53
4135,48,741,117,1,cash,2017-03-12 19:42:05
308,60,992,354,2,cash,2017-03-12 19:44:08
1257,6,942,935,5,credit_card,2017-03-12 19:49:08
4989,86,877,260,2,cash,2017-03-12 19:55:36
4698,22,777,292,2,cash,2017-03-12 20:00:51
1482,100,824,222,2,debit,2017-03-12 20:04:41
1078,93,788,342,3,credit_card,2017-03-12 20:04:42
2923,78,740,25725,1,debit,2017-03-12 20:10:58
3189,86,856,260,2,cash,2017-03-12 20:18:44
1656,53,966,112,1,cash,2017-03-12 20:19:27
3625,68,916,136,1,cash,2017-03-12 20:28:03
913,63,800,136,1,credit_card,2017-03-12 20:49:23
1018,45,910,284,2,credit_card,2017-03-12 21:14:42
150,100,847,222,2,debit,2017-03-12 21:36:22
1908,72,907,160,1,credit_card,2017-03-12 21:41:40
4715,39,939,134,1,credit_card,2017-03-12 21:49:33
1605,43,764,181,1,debit,2017-03-12 21:56:18
1419,24,971,420,3,credit_card,2017-03-12 21:57:31
2127,89,821,392,2,cash,2017-03-12 21:59:31
4723,27,992,507,3,cash,2017-03-12 22:07:18
84,100,817,111,1,cash,2017-03-12 22:10:47
4316,8,973,132,1,credit_card,2017-03-12 22:18:10
3497,59,909,356,2,cash,2017-03-12 22:22:28
389,1,713,316,2,cash,2017-03-12 22:22:49
737,31,727,129,1,debit,2017-03-12 22:24:46
3292,28,703,656,4,cash,2017-03-12 22:28:35
2539,79,955,362,2,debit,2017-03-12 22:33:05
2671,18,740,780,5,debit,2017-03-12 22:44:22
1845,82,720,531,3,credit_card,2017-03-12 22:48:37
1472,42,907,1408,4,debit,2017-03-12 23:00:22
3530,36,941,520,4,cash,2017-03-12 23:04:31
3159,66,705,161,1,cash,2017-03-12 23:07:53
2865,10,880,592,4,cash,2017-03-12 23:17:46
1444,51,780,561,3,cash,2017-03-12 23:18:35
247,62,786,160,1,cash,2017-03-12 23:19:34
2338,26,791,352,2,debit,2017-03-12 23:22:26
2976,19,842,326,2,cash,2017-03-12 23:48:52
35,34,704,244,2,debit,2017-03-13 0:00:44
2910,44,859,144,1,credit_card,2017-03-13 0:04:55
864,60,759,354,2,debit,2017-03-13 0:15:53
3847,63,799,272,2,debit,2017-03-13 0:37:58
1703,7,774,336,3,debit,2017-03-13 0:48:28
3759,63,823,272,2,credit_card,2017-03-13 1:08:54
2866,60,816,177,1,credit_card,2017-03-13 1:12:03
2344,9,995,354,3,debit,2017-03-13 1:14:41
1701,23,975,156,1,credit_card,2017-03-13 1:21:02
4867,23,705,624,4,debit,2017-03-13 1:23:39
4664,9,725,118,1,cash,2017-03-13 1:28:49
1333,19,829,163,1,cash,2017-03-13 1:42:50
573,57,727,588,4,debit,2017-03-13 1:45:25
2044,84,721,765,5,credit_card,2017-03-13 2:18:47
3507,13,932,480,3,debit,2017-03-13 2:26:29
1757,27,808,169,1,cash,2017-03-13 2:38:34
1368,42,926,1408,4,cash,2017-03-13 2:38:34
2900,34,948,366,3,cash,2017-03-13 2:40:44
4255,94,890,402,3,credit_card,2017-03-13 2:43:13
3596,77,726,156,1,debit,2017-03-13 2:43:42
3112,52,831,146,1,cash,2017-03-13 3:10:49
1825,1,705,474,3,debit,2017-03-13 3:13:36
4165,89,783,196,1,credit_card,2017-03-13 3:25:43
3946,15,814,306,2,credit_card,2017-03-13 3:41:19
4011,55,947,513,3,cash,2017-03-13 3:42:25
4885,39,824,536,4,credit_card,2017-03-13 4:00:52
3432,84,768,306,2,credit_card,2017-03-13 4:02:59
3849,91,726,160,1,credit_card,2017-03-13 4:05:56
2111,10,999,296,2,cash,2017-03-13 4:22:29
894,71,713,164,1,credit_card,2017-03-13 4:29:30
403,59,753,178,1,credit_card,2017-03-13 4:30:22
1411,97,832,162,1,debit,2017-03-13 4:40:51
3671,70,970,173,1,credit_card,2017-03-13 4:49:55
960,31,813,387,3,debit,2017-03-13 4:53:18
2406,89,808,196,1,debit,2017-03-13 4:55:07
2503,96,833,153,1,credit_card,2017-03-13 4:58:32
534,88,821,352,2,debit,2017-03-13 5:02:01
2639,57,957,294,2,cash,2017-03-13 5:04:33
982,53,703,336,3,debit,2017-03-13 5:05:04
56,51,851,561,3,credit_card,2017-03-13 5:05:25
2440,55,719,342,2,credit_card,2017-03-13 5:12:38
4195,31,870,258,2,credit_card,2017-03-13 5:21:28
3676,82,805,177,1,debit,2017-03-13 5:22:59
3078,89,754,980,5,debit,2017-03-13 5:27:58
4755,88,855,176,1,credit_card,2017-03-13 5:55:40
1515,31,718,258,2,credit_card,2017-03-13 6:14:52
2511,49,964,129,1,debit,2017-03-13 6:16:55
1509,53,748,224,2,debit,2017-03-13 6:25:35
2904,65,789,616,4,debit,2017-03-13 6:26:20
59,47,837,145,1,credit_card,2017-03-13 6:35:07
1304,39,783,268,2,cash,2017-03-13 6:40:25
3139,52,925,438,3,credit_card,2017-03-13 6:47:21
4562,35,854,164,1,debit,2017-03-13 6:51:48
2637,39,740,134,1,cash,2017-03-13 6:59:52
2082,60,861,531,3,credit_card,2017-03-13 7:05:10
2685,19,793,489,3,credit_card,2017-03-13 7:05:55
1670,34,797,488,4,credit_card,2017-03-13 7:06:28
2354,27,811,845,5,cash,2017-03-13 7:07:39
1574,13,787,320,2,debit,2017-03-13 7:10:52
3800,63,999,136,1,debit,2017-03-13 7:22:23
1467,65,710,616,4,credit_card,2017-03-13 7:39:17
2884,50,886,193,1,credit_card,2017-03-13 7:44:05
890,50,857,193,1,credit_card,2017-03-13 7:58:13
3119,29,897,326,2,cash,2017-03-13 8:00:54
1325,14,838,116,1,cash,2017-03-13 8:08:59
4069,97,912,324,2,credit_card,2017-03-13 8:56:00
1624,94,885,402,3,debit,2017-03-13 9:05:54
4344,13,789,320,2,credit_card,2017-03-13 9:17:26
2074,67,742,524,4,credit_card,2017-03-13 10:11:51
3280,30,865,459,3,credit_card,2017-03-13 10:14:06
4237,34,703,488,4,credit_card,2017-03-13 10:15:58
2469,75,761,256,2,credit_card,2017-03-13 10:17:37
4306,28,737,492,3,credit_card,2017-03-13 10:22:06
4609,82,743,354,2,cash,2017-03-13 10:30:55
4978,69,903,131,1,credit_card,2017-03-13 10:39:49
4378,96,932,612,4,cash,2017-03-13 10:42:23
4895,9,758,118,1,cash,2017-03-13 10:58:33
156,9,986,118,1,cash,2017-03-13 11:07:35
1171,53,888,112,1,debit,2017-03-13 11:28:29
1224,22,905,292,2,cash,2017-03-13 11:46:45
4592,3,949,592,4,credit_card,2017-03-13 12:17:25
1780,98,786,133,1,debit,2017-03-13 12:26:32
3976,65,870,154,1,credit_card,2017-03-13 12:27:15
4425,100,927,333,3,debit,2017-03-13 12:36:27
1,53,746,224,2,cash,2017-03-13 12:36:56
3335,53,748,112,1,cash,2017-03-13 12:50:32
3903,91,921,320,2,debit,2017-03-13 12:59:42
125,2,983,188,2,credit_card,2017-03-13 13:07:20
865,13,919,320,2,cash,2017-03-13 13:33:24
387,30,768,153,1,cash,2017-03-13 13:42:26
4730,93,985,114,1,cash,2017-03-13 13:44:02
3833,31,920,129,1,debit,2017-03-13 13:45:21
495,65,796,308,2,credit_card,2017-03-13 13:47:45
1716,13,786,320,2,credit_card,2017-03-13 13:50:16
1292,18,945,468,3,credit_card,2017-03-13 14:18:07
3084,90,790,356,2,credit_card,2017-03-13 14:18:19
194,15,942,153,1,cash,2017-03-13 14:19:30
2782,48,868,117,1,cash,2017-03-13 14:32:22
2244,51,773,374,2,cash,2017-03-13 14:41:58
3867,58,970,138,1,credit_card,2017-03-13 14:47:08
3489,10,994,296,2,credit_card,2017-03-13 14:51:13
399,22,749,438,3,cash,2017-03-13 14:53:54
4345,36,990,130,1,debit,2017-03-13 15:08:27
223,96,829,765,5,debit,2017-03-13 15:16:25
175,49,918,387,3,debit,2017-03-13 15:25:20
4580,51,971,561,3,credit_card,2017-03-13 15:34:55
1593,56,755,351,3,debit,2017-03-13 16:06:10
2623,97,773,486,3,credit_card,2017-03-13 16:06:33
4329,45,961,142,1,credit_card,2017-03-13 16:36:42
1422,77,975,312,2,debit,2017-03-13 16:38:08
4861,28,983,164,1,cash,2017-03-13 17:09:22
3967,10,976,740,5,debit,2017-03-13 17:09:41
2531,31,972,387,3,cash,2017-03-13 17:11:20
574,58,811,138,1,cash,2017-03-13 17:17:07
213,88,787,352,2,credit_card,2017-03-13 17:28:23
414,94,934,402,3,debit,2017-03-13 17:36:39
2755,96,850,153,1,credit_card,2017-03-13 17:45:39
2441,65,858,154,1,credit_card,2017-03-13 18:08:34
261,52,830,146,1,credit_card,2017-03-13 18:19:48
4186,34,821,244,2,debit,2017-03-13 18:28:48
132,33,777,346,2,debit,2017-03-13 18:46:55
2614,70,835,692,4,credit_card,2017-03-13 18:52:01
3043,66,987,161,1,debit,2017-03-13 18:53:12
741,23,921,312,2,debit,2017-03-13 18:54:21
4992,61,707,158,1,cash,2017-03-13 18:56:04
3422,25,781,260,2,cash,2017-03-13 19:01:11
4607,19,919,163,1,debit,2017-03-13 19:20:35
605,86,712,260,2,debit,2017-03-13 19:32:10
1212,75,859,256,2,cash,2017-03-13 19:33:10
1147,81,861,531,3,credit_card,2017-03-13 19:36:43
4211,43,717,543,3,credit_card,2017-03-13 19:40:30
3858,59,762,534,3,debit,2017-03-13 19:42:15
243,38,881,570,3,credit_card,2017-03-13 19:44:13
708,1,800,316,2,credit_card,2017-03-13 19:55:45
3451,44,872,144,1,cash,2017-03-13 19:58:14
2952,72,869,160,1,debit,2017-03-13 20:23:18
1220,22,756,438,3,credit_card,2017-03-13 20:34:05
4064,11,924,552,3,debit,2017-03-13 20:43:20
4075,63,884,136,1,credit_card,2017-03-13 20:51:02
3499,62,823,160,1,cash,2017-03-13 21:00:36
1843,51,985,187,1,cash,2017-03-13 21:04:03
3894,26,704,176,1,credit_card,2017-03-13 21:13:31
114,69,857,262,2,credit_card,2017-03-13 21:33:12
4231,87,999,298,2,debit,2017-03-13 21:35:36
153,33,808,173,1,cash,2017-03-13 22:14:51
4744,7,863,224,2,credit_card,2017-03-13 22:16:08
4623,84,820,153,1,debit,2017-03-13 22:16:34
1984,11,901,552,3,credit_card,2017-03-13 22:41:03
4507,86,900,520,4,credit_card,2017-03-13 22:44:42
1935,51,862,187,1,cash,2017-03-13 22:50:09
1920,40,881,483,3,credit_card,2017-03-13 22:52:03
763,20,988,127,1,cash,2017-03-13 22:53:16
3484,71,728,492,3,credit_card,2017-03-13 23:07:48
947,34,810,122,1,cash,2017-03-13 23:14:38
3398,18,728,312,2,debit,2017-03-13 23:18:04
3251,27,819,169,1,cash,2017-03-13 23:22:34
1038,46,807,332,2,credit_card,2017-03-13 23:26:41
939,42,808,1056,3,credit_card,2017-03-13 23:43:45
229,92,757,90,1,debit,2017-03-13 23:57:51
1773,54,847,133,1,cash,2017-03-14 0:09:34
1748,26,872,176,1,credit_card,2017-03-14 0:17:33
1412,50,905,386,2,cash,2017-03-14 0:45:01
4263,98,863,399,3,credit_card,2017-03-14 1:07:54
1743,31,730,387,3,cash,2017-03-14 1:28:09
2318,22,711,146,1,debit,2017-03-14 1:35:49
2286,87,819,149,1,credit_card,2017-03-14 1:42:11
3122,82,736,354,2,credit_card,2017-03-14 1:54:22
3077,18,750,468,3,cash,2017-03-14 2:08:36
2334,74,911,459,3,debit,2017-03-14 2:12:24
2500,58,809,276,2,cash,2017-03-14 2:15:34
2680,68,922,272,2,credit_card,2017-03-14 2:24:23
282,6,836,561,3,debit,2017-03-14 2:26:26
1468,7,745,112,1,cash,2017-03-14 2:32:32
286,77,742,156,1,cash,2017-03-14 2:40:32
4687,23,980,312,2,cash,2017-03-14 2:57:21
3536,75,990,128,1,debit,2017-03-14 2:59:27
903,79,929,543,3,debit,2017-03-14 3:03:04
563,59,883,356,2,credit_card,2017-03-14 3:14:41
1781,29,868,163,1,cash,2017-03-14 3:28:52
4200,23,801,468,3,debit,2017-03-14 3:40:21
130,51,721,561,3,debit,2017-03-14 3:54:02
422,97,886,486,3,debit,2017-03-14 3:58:31
1323,48,767,351,3,cash,2017-03-14 4:11:43
2389,73,846,330,2,credit_card,2017-03-14 4:19:59
3,44,861,144,1,cash,2017-03-14 4:23:56
273,32,839,202,2,debit,2017-03-14 5:00:11
1947,33,866,865,5,cash,2017-03-14 5:05:37
2567,100,799,222,2,credit_card,2017-03-14 5:07:05
4110,58,756,552,4,debit,2017-03-14 5:13:40
4688,68,848,136,1,debit,2017-03-14 5:15:39
1874,2,941,94,1,credit_card,2017-03-14 5:20:27
251,96,932,306,2,credit_card,2017-03-14 5:28:21
354,31,923,258,2,debit,2017-03-14 5:30:36
1543,35,940,328,2,credit_card,2017-03-14 5:47:28
3583,85,965,516,3,credit_card,2017-03-14 5:59:36
38,66,961,322,2,credit_card,2017-03-14 6:04:23
2995,99,731,195,1,debit,2017-03-14 6:07:32
2188,44,789,288,2,debit,2017-03-14 6:24:41
4852,47,994,145,1,credit_card,2017-03-14 6:28:37
360,5,886,284,2,credit_card,2017-03-14 6:28:51
2655,28,896,328,2,credit_card,2017-03-14 6:29:26
2224,34,776,122,1,cash,2017-03-14 6:37:22
611,70,944,173,1,credit_card,2017-03-14 6:43:25
1326,61,835,316,2,credit_card,2017-03-14 6:57:10
2736,67,838,393,3,debit,2017-03-14 6:57:33
2535,13,848,320,2,credit_card,2017-03-14 7:00:24
3004,26,953,528,3,debit,2017-03-14 7:04:18
314,24,938,420,3,credit_card,2017-03-14 7:24:49
2930,32,993,303,3,debit,2017-03-14 7:38:11
4878,89,834,196,1,debit,2017-03-14 7:47:03
4576,43,875,362,2,credit_card,2017-03-14 8:12:48
3664,29,777,326,2,debit,2017-03-14 8:20:12
4612,4,998,384,3,cash,2017-03-14 8:20:30
820,36,799,260,2,cash,2017-03-14 8:22:14
3216,97,739,486,3,credit_card,2017-03-14 8:32:52
2758,66,772,805,5,credit_card,2017-03-14 8:43:29
4314,77,791,156,1,credit_card,2017-03-14 8:56:01
1893,12,990,402,2,cash,2017-03-14 8:59:33
2656,96,919,459,3,credit_card,2017-03-14 9:03:05
3576,48,713,234,2,cash,2017-03-14 9:36:29
811,5,759,142,1,cash,2017-03-14 9:38:21
1162,79,893,362,2,credit_card,2017-03-14 9:40:21
507,24,896,420,3,credit_card,2017-03-14 9:59:34
4768,42,720,704,2,credit_card,2017-03-14 10:26:08
2759,99,974,390,2,debit,2017-03-14 10:32:36
3075,98,999,133,1,debit,2017-03-14 10:37:13
3714,89,983,392,2,debit,2017-03-14 11:14:35
4499,80,722,145,1,credit_card,2017-03-14 11:34:12
1621,13,885,160,1,cash,2017-03-14 11:37:15
3315,22,880,146,1,debit,2017-03-14 11:47:25
1959,71,800,492,3,debit,2017-03-14 11:54:49
3763,72,750,320,2,credit_card,2017-03-14 12:07:43
267,12,879,201,1,cash,2017-03-14 12:22:31
1539,41,743,236,2,credit_card,2017-03-14 12:24:02
872,60,819,177,1,credit_card,2017-03-14 12:24:31
1983,99,734,585,3,debit,2017-03-14 12:30:50
2421,77,828,468,3,debit,2017-03-14 12:32:08
1377,53,778,112,1,debit,2017-03-14 12:39:44
4783,19,873,163,1,cash,2017-03-14 12:46:25
3593,84,789,153,1,cash,2017-03-14 13:02:59
3224,31,921,129,1,cash,2017-03-14 13:14:34
294,51,918,561,3,cash,2017-03-14 13:22:21
2739,39,751,134,1,debit,2017-03-14 13:22:24
3293,25,744,260,2,debit,2017-03-14 13:25:49
3915,48,730,234,2,debit,2017-03-14 13:30:46
3786,14,792,116,1,debit,2017-03-14 13:46:18
4591,27,884,338,2,credit_card,2017-03-14 13:57:27
1056,99,783,195,1,debit,2017-03-14 14:12:02
1239,64,917,266,2,debit,2017-03-14 14:15:26
2297,21,802,426,3,debit,2017-03-14 14:30:11
